id,title,overview,genres,poster_url
12180,Star Wars: The Clone Wars,"As the Clone Wars sweep through the galaxy, the heroic Jedi Knights struggle to maintain order and restore peace. More and more systems are falling prey to the forces of the dark side as the Galactic Republic slips further and further under the sway of the Separatists and their never-ending droid army. Anakin Skywalker and his Padawan learner Ahsoka Tano find themselves on a mission with far-reaching consequences, one that brings them face-to-face with crime lord Jabba the Hutt. But Count Dooku and his sinister agents, including the nefarious Asajj Ventress, will stop at nothing to ensure that Anakin and Ahsoka fail at their quest. Meanwhile, on the front lines of the Clone Wars, Obi-Wan Kenobi and Master Yoda lead the massive clone army in a valiant effort to resist the forces of the dark side...","Animation, Action, Science Fiction, Adventure",https://image.tmdb.org/t/p/w500/iJQfixW818LUdSXlCDL3JZm0S0g.jpg
797787,Man in Love,A debt collector strikes a deal with a debt-ridden woman struggling to care for her ailing father: he will take care of her bills if she agrees to date him.,"Romance, Drama",https://image.tmdb.org/t/p/w500/grgM37nRcwjw373Ej9m1EbrKJXS.jpg
4375,Triple Cross,A safecracker turns double agent during WWII.,"Adventure, War, Action",https://image.tmdb.org/t/p/w500/AoGvqzc66h533Ncxjx3pSjy7Xmf.jpg
321697,Steve Jobs,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.","Drama, History",https://image.tmdb.org/t/p/w500/ljiRO29Y9khEERRqMluptUYunJ9.jpg
43329,Apache,"Following the surrender of Geronimo, Massai, the last Apache warrior is captured and scheduled for transportation to a Florida reservation. On the way he manages to escape and heads for his homeland to win back his girl and settle down to grow crops. His pursuers have other ideas though.","Action, Western",https://image.tmdb.org/t/p/w500/5Q05vmMNL2syEciyUqOmlEq3JC2.jpg
1092329,Journey to Bethlehem,A young woman carrying an unimaginable responsibility. A young man torn between love and honor. A jealous king who will stop at nothing to keep his crown.,"Family, Drama",https://image.tmdb.org/t/p/w500/cJgF1vjiNoRAh5UePmiPfjrw6Iv.jpg
152603,Only Lovers Left Alive,"A depressed musician reunites with his lover in the desolate streets of Detroit. Though their romance has endured several centuries, it is tested by the arrival of her capricious and unpredictable younger sister.","Drama, Romance",https://image.tmdb.org/t/p/w500/6xY2MhYjFPb4xU3KlBJcFAJmMsF.jpg
411405,Small Crimes,"A disgraced former cop, fresh off a six-year prison sentence for attempted murder, returns home looking for redemption but winds up trapped in the mess he left behind.","Drama, Comedy, Thriller, Crime",https://image.tmdb.org/t/p/w500/z7jmLmrs0pLlDU4GI6ItaJeqlET.jpg
11199,Wild Hogs,"Restless and ready for an adventure, four suburban bikers leave the safety of their subdivision and head out on the open road. But complications ensue when they cross paths with an intimidating band of New Mexico bikers known as the Del Fuegos.","Action, Adventure, Comedy",https://image.tmdb.org/t/p/w500/qYyPCZcpNGZwbyBo1gwdCiW5hHC.jpg
10007,See No Evil,"A group of delinquents are sent to clean the Blackwell Hotel but little do they know reclusive psychopath Jacob Goodnight has holed away in the rotting hotel. When one of the teens is captured, those who remain band together to survive against the brutal killer.","Horror, Thriller",https://image.tmdb.org/t/p/w500/6a0vqkB4SVIkl2JlHlUOcY9qmS.jpg
11037,Iron Eagle,"When Doug's father, an Air Force Pilot, is shot down by MiGs belonging to a radical Middle Eastern state, no one seems able to get him out. Doug finds Chappy, an Air Force Colonel who is intrigued by the idea of sending in two fighters piloted by himself and Doug to rescue Doug's father after bombing the MiG base.",Action,https://image.tmdb.org/t/p/w500/8NJrLRX1RdKUNU4mhRQ8nLr6bMX.jpg
6878,Homeward Bound: The Incredible Journey,"Before the Seavers leave for a family vacation to San Francisco, they drop off their pets -- Chance, an adventurous American bulldog; Shadow, a wise golden retriever; and Sassy, a cautious cat -- at a friend's ranch. But when the animals start to worry that they've been left for good, the three embark together on a treacherous and thrilling journey to find their way back home through the California wilderness.","Adventure, Comedy, Family",https://image.tmdb.org/t/p/w500/el6dJEpK97OJRQiQhuiSGk2jkV5.jpg
75674,Act of Valor,"When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot, an elite, highly trained U.S. SEAL team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack.","Action, Thriller, War",https://image.tmdb.org/t/p/w500/1Xcd5ci69pVXMPP02DU11Ffq0yY.jpg
11827,Heavy Metal,"The embodiment of ultimate evil, a glowing orb terrorizes a young girl with bizarre stories of dark fantasy, eroticism and horror.","Animation, Science Fiction, Adventure, Fantasy, Music",https://image.tmdb.org/t/p/w500/h7j6uKamzHH9p7muvIYnln621IE.jpg
118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,"The Band of the Hawk participates in the Midland war campaign. On the bloody battlefield, they conquer decisive victories that lead them to Doldrey, an old fortress that will decide the outcome of the war.","Animation, Action, Adventure, Drama, Fantasy",https://image.tmdb.org/t/p/w500/gzVQQaDazukAcmiFx6l9WLj1kwo.jpg
12538,Senseless,A student gets his senses enhanced by an experimental drug. But abuse is not an option.,"Comedy, Romance",https://image.tmdb.org/t/p/w500/rqy7OFHWy1NMjmgjyI8XYcl0VU5.jpg
1143128,Omni Loop,"Diagnosed with a black hole growing inside her chest and stuck in a loop reliving the last five days of her life, a 55-year-old wife and mother from Miami, Florida decides to solve time travel in order to go back and be the person she always intended to be.","Science Fiction, Drama, Comedy",https://image.tmdb.org/t/p/w500/yF0ZCUWB4BHQQFxY0Ej7SJOk4lv.jpg
21734,Shadow of a Doubt,"Just when Charlie is feeling especially frustrated by the lack of excitement in her small town in California, she receives wonderful news: Her uncle and namesake, Charlie, is coming to visit. However, as secrets about him come to the fore, her admiration turns into suspicion.","Thriller, Mystery",https://image.tmdb.org/t/p/w500/ptyWagbWE8jSGyV2tGEzAdVbRCj.jpg
378,Raising Arizona,"When a childless couple--an ex-con and an ex-cop--decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.","Comedy, Crime",https://image.tmdb.org/t/p/w500/m5Zp4K4hKdPhsBl3E0p8I7QomlT.jpg
753336,Origin,"While investigating the global phenomenon of caste and its dark influence on society, a journalist faces unfathomable personal loss and uncovers the beauty of human resilience.",Drama,https://image.tmdb.org/t/p/w500/dY0m1fypdNPp61kcmLdsk7KIR7C.jpg
29128,Lips of Blood,"Frédéric sees a photograph of a ruined seaside castle, which triggers a strange childhood memory. He then goes on a strange quest, aided by four female vampires, to find the castle and the beautiful woman who lives there.","Horror, Mystery",https://image.tmdb.org/t/p/w500/KpdGQiCQfBUpGqMRZ9RvOtCYw.jpg
460885,Mandy,"The Shadow Mountains, 1983. Red and Mandy lead a loving and peaceful existence; but when their pine-scented haven is savagely destroyed, Red is catapulted into a phantasmagoric journey filled with bloody vengeance and laced with fire.","Fantasy, Action, Horror",https://image.tmdb.org/t/p/w500/m0yf7J7HsKeK6E81SMRcX8vx6mH.jpg
58224,Mr. Popper's Penguins,"Tom Popper is a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down.","Comedy, Family",https://image.tmdb.org/t/p/w500/jGwZ1QI5DaL7mHQ2ZsMV1p8xvPS.jpg
38358,The Last Exorcism,"After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable.","Horror, Thriller, Mystery",https://image.tmdb.org/t/p/w500/eOo9tgGjxdsQEgqc6g7E1NL8460.jpg
408360,The Last Princess,"Under the oppressive Japanese colonial rule, Deok-hye, the last Princess of the declining Joseon Dynasty, is forced to move to Japan. She spends her days missing home, while struggling to maintain dignity as a princess. After a series of failed tries, Deok-hye makes her final attempt to return home with help of her childhood sweetheart, Jang-han.","Action, Drama, History",https://image.tmdb.org/t/p/w500/sLPHjuCySL3re0qtdz3XJQdx61I.jpg
369033,Rebirth,A man's life is turned inside out after a visit from his college friend leads him into the unexpected.,Thriller,https://image.tmdb.org/t/p/w500/rBI7uS5DDfWBPfMmlxUvgn0PePa.jpg
654974,Home Sweet Home Alone,"After being left at home by himself for the holidays, 10-year-old Max Mercer must work to defend his home from a married couple who tries to steal back a valuable heirloom.","Family, Comedy, Crime",https://image.tmdb.org/t/p/w500/fP3VvqUjEBjawxZHL4sYCq2ZdJD.jpg
430231,The Endless,Two brothers return to the cult they fled from years ago to discover that the group's beliefs may be more sane than they once thought.,"Science Fiction, Horror, Thriller",https://image.tmdb.org/t/p/w500/49sb3kEZplzudQBhJDSt0mNJm4V.jpg
11361,Halloween 5: The Revenge of Michael Myers,"One year later, Michael Myers' traumatized young niece is horrified to discover she has a telepathic bond with her evil uncle... and that he is on the way back to Haddonfield to begin the carnage again.","Horror, Thriller",https://image.tmdb.org/t/p/w500/rYvP6yMXCIVHnkVtwGaAXFmpzkB.jpg
13051,Max Payne,"A DEA agent whose family was slain as part of a conspiracy, and an assassin out to avenge her sister's death, join forces to solve a series of murders in New York City.","Crime, Action, Drama, Thriller, Mystery",https://image.tmdb.org/t/p/w500/3cWnCG5NyXJYARO2hmNqfbbgrMA.jpg
18487,The Taking of Pelham 1 2 3,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.","Crime, Thriller, Action",https://image.tmdb.org/t/p/w500/rEnyQiBu6goqJfvQXpUZQjpoHVp.jpg
14239,Cool World,"A bizarre accident lands Frank Harris in Cool World, a realm of cartoons. Years later, cartoonist Jack Deebs, who's been drawing Cool World, crosses over as well. He sets his lustful sights on animated femme fatale Holli Would, but she's got plans of her own to become real, and it's up to Frank to stop her.","Animation, Comedy, Fantasy",https://image.tmdb.org/t/p/w500/mqzRUHNtFwmgJCmSnvq3JnX0xgZ.jpg
2309,Inkheart,"The adventures of a father and his young daughter, in their search for a long lost book that will help reunite a missing, close relative.","Adventure, Family, Fantasy",https://image.tmdb.org/t/p/w500/pNTJVwXZZzXv5C2YXux7F2Z3jsV.jpg
55192,Tokyo Twilight,"Two sisters find out the existence of their long-lost mother, but the younger cannot accept the fact that she was abandoned as a child.",Drama,https://image.tmdb.org/t/p/w500/pJr2wDbCUhlSPaoPbJ0uXrQL0DU.jpg
10510,Miracle on 34th Street,"Six-year-old Susan Walker has doubts about childhood's most enduring miracle—Santa Claus. Her mother told her the secret about Santa a long time ago, but, after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all—something to believe in.","Fantasy, Drama, Family",https://image.tmdb.org/t/p/w500/iUTPKkljdEjPlcPPYgbUz7APnHu.jpg
15403,Ben 10: Secret of the Omnitrix,"After a battle with Dr. Animo in a power plant, Ben notices something strange is happening with the Omnitrix but doesn't tell anyone. Tetrax arrives and tells them the Omnitrix is broadcasting a self-destruct signal. Tetrax and Ben go to find the creator of the Omnitrix to fix it before it destroys itself and the universe along with it. Gwen stows away to help her cousin.","Animation, Science Fiction, Family",https://image.tmdb.org/t/p/w500/vPND6Qff1KVYAtjaQuZtij8wtAj.jpg
